QueryIDs	chembl_id	molregno	PubChem_ID	DrugBank_ID	Drug_Name	MOA	Action_Type	First_Approval	ChEMBL_TID	TID	UniProt_ID	Desc	Organism	Mesh_Indication	hgnc_symbol	WTCS
P06401	NA	NA	NA	NA	NORETHINDRONE	Progesterone receptor agonist	AGONIST	1962	CHEMBL208	36	P06401	Progesterone receptor	Homo sapiens	D004412: Dysmenorrhea,D004715: Endometriosis,D006526: Hepatitis C,D008593: Menopause,D009369: Neoplasms,D010146: Pain,D012735: Sexual Dysfunction, Physiological,D015427: Reperfusion Injury,D020528: Multiple Sclerosis, Chronic Progressive,D020529: Multiple Sclerosis, Relapsing-Remitting	PGR	-0.291157796372349
P06401	NA	NA	NA	NA	LEVONORGESTREL	Progesterone receptor agonist	AGONIST	1982	CHEMBL208	36	P06401	Progesterone receptor	Homo sapiens	D000856: Anorexia Nervosa,D001851: Bone Diseases, Metabolic,D003924: Diabetes Mellitus, Type 2,D004412: Dysmenorrhea,D004714: Endometrial Hyperplasia,D004715: Endometriosis,D006470: Hemorrhage,D008595: Menorrhagia,D008881: Migraine Disorders,D009369: Neoplasms,D010051: Ovarian Neoplasms,D010146: Pain,D015451: Leukemia, Lymphocytic, Chronic, B-Cell,D015658: HIV Infections,D019694: Hepatitis B, Chronic,D019698: Hepatitis C, Chronic,D062788: Adenomyosis	PGR	-0.331799474808523
P06401	NA	NA	NA	NA	DANAZOL	Progesterone receptor agonist	AGONIST	1976	CHEMBL208	36	P06401	Progesterone receptor	Homo sapiens	D000741: Anemia, Aplastic,D004715: Endometriosis,D005199: Fanconi Anemia,D005348: Fibrocystic Breast Disease,D007246: Infertility,D009190: Myelodysplastic Syndromes,D011697: Purpura, Thrombotic Thrombocytopenic,D016553: Purpura, Thrombocytopenic, Idiopathic,D016889: Endometrial Neoplasms,D019871: Dyskeratosis Congenita,D059373: Mastodynia	PGR	-0.389663696377968
P08631	NA	NA	NA	NA	BOSUTINIB	Tyrosine-protein kinase HCK inhibitor	INHIBITOR	2010	CHEMBL3234	11785	P08631	Tyrosine-protein kinase HCK	Homo sapiens	D000690: Amyotrophic Lateral Sclerosis,D001749: Urinary Bladder Neoplasms,D001752: Blast Crisis,D001943: Breast Neoplasms,D002289: Carcinoma, Non-Small-Cell Lung,D002583: Uterine Cervical Neoplasms,D003704: Dementia,D005909: Glioblastoma,D007938: Leukemia,D008654: Mesothelioma,D009369: Neoplasms,D010051: Ovarian Neoplasms,D010190: Pancreatic Neoplasms,D010534: Peritoneal Neoplasms,D013945: Thymoma,D013953: Thymus Neoplasms,D015464: Leukemia, Myelogenous, Chronic, BCR-ABL Positive,D015470: Leukemia, Myeloid, Acute,D016891: Polycystic Kidney, Autosomal Dominant,D054198: Precursor Cell Lymphoblastic Leukemia-Lymphoma	HCK	-0.306176051491788
Q07343	NA	NA	NA	NA	PENTOXIFYLLINE	3',5'-cyclic phosphodiesterase inhibitor	INHIBITOR	1984	CHEMBL2363066	105761	Q07343	cAMP-specific 3',5'-cyclic phosphodiesterase 4B	Homo sapiens	D000071074: Neonatal Sepsis,D000740: Anemia,D001528: Behcet Syndrome,D001656: Biliary Atresia,D001714: Bipolar Disorder,D001927: Brain Diseases,D001943: Breast Neoplasms,D002289: Carcinoma, Non-Small-Cell Lung,D002318: Cardiovascular Diseases,D003327: Coronary Disease,D003424: Crohn Disease,D003865: Depressive Disorder, Major,D003928: Diabetic Nephropathies,D004374: Ductus Arteriosus, Patent,D004715: Endometriosis,D005234: Fatty Liver,D005355: Fibrosis,D005921: Glomerulonephritis,D006258: Head and Neck Neoplasms,D006519: Hepatitis, Alcoholic,D007246: Infertility,D007896: Leishmaniasis,D008103: Liver Cirrhosis,D008105: Liver Cirrhosis, Biliary,D009369: Neoplasms,D009404: Nephrotic Syndrome,D010020: Osteonecrosis,D010195: Pancreatitis,D012559: Schizophrenia,D014947: Wounds and Injuries,D015658: HIV Infections,D016543: Central Nervous System Neoplasms,D016773: Leishmaniasis, Cutaneous,D016778: Malaria, Falciparum,D017093: Liver Failure,D017565: Sarcoidosis, Pulmonary,D020065: Hepatopulmonary Syndrome,D020345: Enterocolitis, Necrotizing,D020388: Muscular Dystrophy, Duchenne,D020516: Brachial Plexus Neuropathies,D045169: Severe Acute Respiratory Syndrome,D051436: Renal Insufficiency, Chronic,D054058: Acute Coronary Syndrome,D054198: Precursor Cell Lymphoblastic Leukemia-Lymphoma,D058186: Acute Kidney Injury,D065626: Non-alcoholic Fatty Liver Disease	PDE4B	-0.325429038933457
Q05586	NA	NA	NA	NA	FELBAMATE	Glutamate [NMDA] receptor antagonist	ANTAGONIST	1993	CHEMBL2094124	104706	Q05586	Glutamate receptor ionotropic, NMDA 1	Homo sapiens	D001714: Bipolar Disorder,D004827: Epilepsy	GRIN1	-0.302935048115728
P68371	NA	NA	NA	NA	PACLITAXEL	Tubulin inhibitor	INHIBITOR	1992	CHEMBL2095182	104766	P68371	Tubulin beta-4B chain	Homo sapiens	D000071960: Breast Carcinoma In Situ,D000077192: Adenocarcinoma of Lung,D000077195: Squamous Cell Carcinoma of Head and Neck,D000230: Adenocarcinoma,D000306: Adrenal Cortex Neoplasms,D000740: Anemia,D001005: Anus Neoplasms,D001172: Arthritis, Rheumatoid,D001661: Biliary Tract Neoplasms,D001749: Urinary Bladder Neoplasms,D001943: Breast Neoplasms,D002277: Carcinoma,D002282: Adenocarcinoma, Bronchiolo-Alveolar,D002289: Carcinoma, Non-Small-Cell Lung,D002292: Carcinoma, Renal Cell,D002294: Carcinoma, Squamous Cell,D002583: Uterine Cervical Neoplasms,D003251: Constriction, Pathologic,D004066: Digestive System Diseases,D004938: Esophageal Neoplasms,D005185: Fallopian Tube Neoplasms,D005706: Gallbladder Neoplasms,D005833: Genital Neoplasms, Female,D005909: Glioblastoma,D006258: Head and Neck Neoplasms,D006394: Hemangiosarcoma,D006528: Carcinoma, Hepatocellular,D006689: Hodgkin Disease,D006967: Hypersensitivity,D007012: Hypopharyngeal Neoplasms,D007511: Ischemia,D007680: Kidney Neoplasms,D007938: Leukemia,D008113: Liver Neoplasms,D008175: Lung Neoplasms,D008223: Lymphoma,D008228: Lymphoma, Non-Hodgkin,D008545: Melanoma,D008654: Mesothelioma,D009062: Mouth Neoplasms,D009101: Multiple Myeloma,D009303: Nasopharyngeal Neoplasms,D009362: Neoplasm Metastasis,D009369: Neoplasms,D009373: Neoplasms, Germ Cell and Embryonal,D009959: Oropharyngeal Neoplasms,D010051: Ovarian Neoplasms,D010146: Pain,D010190: Pancreatic Neoplasms,D010412: Penile Neoplasms,D010523: Peripheral Nervous System Diseases,D010534: Peritoneal Neoplasms,D011470: Prostatic Hyperplasia,D011471: Prostatic Neoplasms,D011565: Psoriasis,D012004: Rectal Neoplasms,D012192: Retroviridae Infections,D012468: Salivary Gland Neoplasms,D012509: Sarcoma,D012514: Sarcoma, Kaposi,D013274: Stomach Neoplasms,D013724: Teratoma,D013736: Testicular Neoplasms,D013945: Thymoma,D013964: Thyroid Neoplasms,D014523: Urethral Neoplasms,D014565: Urogenital Neoplasms,D014594: Uterine Neoplasms,D014625: Vaginal Neoplasms,D014846: Vulvar Neoplasms,D015179: Colorectal Neoplasms,D015266: Carcinoma, Merkel Cell,D015451: Leukemia, Lymphocytic, Chronic, B-Cell,D015658: HIV Infections,D016491: Peripheral Vascular Diseases,D016543: Central Nervous System Neoplasms,D016889: Endometrial Neoplasms,D018269: Carcinoma, Endometrioid,D018278: Carcinoma, Neuroendocrine,D018281: Cholangiocarcinoma,D018287: Carcinoma, Large Cell,D018288: Carcinoma, Small Cell,D018289: Carcinoma, Verrucous,D018290: Cervical Intraepithelial Neoplasia,D018293: Cystadenoma, Serous,D018312: Sex Cord-Gonadal Stromal Tumors,D018316: Gliosarcoma,D018323: Hemangioendothelioma, Epithelioid,D018567: Breast Neoplasms, Male,D021441: Carcinoma, Pancreatic Ductal,D023903: Coronary Restenosis,D031901: Gestational Trophoblastic Disease,D044584: Carcinoma, Ductal,D046152: Gastrointestinal Stromal Tumors,D054364: Solitary Fibrous Tumors,D055623: Keratosis, Actinic,D055752: Small Cell Lung Carcinoma,D058729: Peripheral Arterial Disease,D058922: Inflammatory Breast Neoplasms,D061325: Hereditary Breast and Ovarian Cancer Syndrome,D064129: Prostatic Neoplasms, Castration-Resistant,D064726: Triple Negative Breast Neoplasms	TUBB4B	-0.355590510565159
Q9NSA0	NA	NA	NA	NA	PROBENECID	Solute carrier family 22 member 11 inhibitor	INHIBITOR	1951	CHEMBL2073677	104618	Q9NSA0	Solute carrier family 22 member 11	Homo sapiens	D000437: Alcoholism,D001930: Brain Injuries,D002481: Cellulitis,D002805: Chondrocalcinosis,D003924: Diabetes Mellitus, Type 2,D005585: Influenza in Birds,D006073: Gout,D006333: Heart Failure,D007239: Infections,D009369: Neoplasms,D009765: Obesity,D014552: Urinary Tract Infections,D054143: Heart Failure, Systolic	SLC22A11	-0.296571962549246
P35916	NA	NA	NA	NA	AXITINIB	Vascular endothelial growth factor receptor inhibitor	INHIBITOR	2012	CHEMBL2095227	104799	P35916	Vascular endothelial growth factor receptor 3	Homo sapiens	D000306: Adrenal Cortex Neoplasms,D001661: Biliary Tract Neoplasms,D001752: Blast Crisis,D001943: Breast Neoplasms,D002276: Carcinoid Tumor,D002277: Carcinoma,D002289: Carcinoma, Non-Small-Cell Lung,D002292: Carcinoma, Renal Cell,D002294: Carcinoma, Squamous Cell,D003528: Carcinoma, Adenoid Cystic,D004715: Endometriosis,D005909: Glioblastoma,D006528: Carcinoma, Hepatocellular,D007680: Kidney Neoplasms,D008545: Melanoma,D008654: Mesothelioma,D009190: Myelodysplastic Syndromes,D009303: Nasopharyngeal Neoplasms,D009369: Neoplasms,D010190: Pancreatic Neoplasms,D011471: Prostatic Neoplasms,D012468: Salivary Gland Neoplasms,D012509: Sarcoma,D013274: Stomach Neoplasms,D013964: Thyroid Neoplasms,D015179: Colorectal Neoplasms,D015470: Leukemia, Myeloid, Acute,D016889: Endometrial Neoplasms,D018234: Sarcoma, Alveolar Soft Part,D018316: Gliosarcoma,D021441: Carcinoma, Pancreatic Ductal,D046152: Gastrointestinal Stromal Tumors,D054364: Solitary Fibrous Tumors,D064129: Prostatic Neoplasms, Castration-Resistant	FLT4	-0.309148292333252
P21728	NA	NA	NA	NA	AMOXAPINE	Dopamine receptor antagonist	ANTAGONIST	1980	CHEMBL2096905	104842	P21728	D(1A) dopamine receptor	Homo sapiens	D003866: Depressive Disorder	DRD1	-0.293024933674267
P41145	CHEMBL128201	214599	10295681	NA	NALTREXONE	Opioid receptors; mu/kappa/delta antagonist	ANTAGONIST	1984	CHEMBL2095181	104765	P41145	Kappa-type opioid receptor	Homo sapiens	D000428: Alcohol Drinking,D000437: Alcoholism,D001883: Borderline Personality Disorder,D001943: Breast Neoplasms,D002189: Marijuana Abuse,D002659: Child Development Disorders, Pervasive,D003093: Colitis, Ulcerative,D003424: Crohn Disease,D003865: Depressive Disorder, Major,D003866: Depressive Disorder,D003876: Dermatitis, Atopic,D003929: Diabetic Neuropathies,D004715: Endometriosis,D005356: Fibromyalgia,D005715: Gambling,D006556: Heroin Dependence,D008881: Migraine Disorders,D009103: Multiple Sclerosis,D009293: Opioid-Related Disorders,D009765: Obesity,D009771: Obsessive-Compulsive Disorder,D010146: Pain,D011565: Psoriasis,D012128: Respiratory Distress Syndrome,D012559: Schizophrenia,D013313: Stress Disorders, Post-Traumatic,D014029: Tobacco Use Disorder,D014256: Trichotillomania,D015352: Dry Eye Syndromes,D015658: HIV Infections,D018352: Coronavirus Infections,D018856: Cystitis, Interstitial,D019966: Substance-Related Disorders,D019969: Amphetamine-Related Disorders,D019970: Cocaine-Related Disorders,D019973: Alcohol-Related Disorders,D045169: Severe Acute Respiratory Syndrome,D059350: Chronic Pain	OPRK1	-0.358143598526182
P55017	NA	NA	NA	NA	METOLAZONE	Thiazide-sensitive sodium-chloride cotransporter inhibitor	INHIBITOR	1973	CHEMBL1876	151	P55017	Solute carrier family 12 member 3	Homo sapiens	D002318: Cardiovascular Diseases,D006333: Heart Failure,D051436: Renal Insufficiency, Chronic	SLC12A3	-0.290372457434233
P54750	NA	NA	NA	NA	PENTOXIFYLLINE	3',5'-cyclic phosphodiesterase inhibitor	INHIBITOR	1984	CHEMBL2363066	105761	P54750	Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A	Homo sapiens	D000071074: Neonatal Sepsis,D000740: Anemia,D001528: Behcet Syndrome,D001656: Biliary Atresia,D001714: Bipolar Disorder,D001927: Brain Diseases,D001943: Breast Neoplasms,D002289: Carcinoma, Non-Small-Cell Lung,D002318: Cardiovascular Diseases,D003327: Coronary Disease,D003424: Crohn Disease,D003865: Depressive Disorder, Major,D003928: Diabetic Nephropathies,D004374: Ductus Arteriosus, Patent,D004715: Endometriosis,D005234: Fatty Liver,D005355: Fibrosis,D005921: Glomerulonephritis,D006258: Head and Neck Neoplasms,D006519: Hepatitis, Alcoholic,D007246: Infertility,D007896: Leishmaniasis,D008103: Liver Cirrhosis,D008105: Liver Cirrhosis, Biliary,D009369: Neoplasms,D009404: Nephrotic Syndrome,D010020: Osteonecrosis,D010195: Pancreatitis,D012559: Schizophrenia,D014947: Wounds and Injuries,D015658: HIV Infections,D016543: Central Nervous System Neoplasms,D016773: Leishmaniasis, Cutaneous,D016778: Malaria, Falciparum,D017093: Liver Failure,D017565: Sarcoidosis, Pulmonary,D020065: Hepatopulmonary Syndrome,D020345: Enterocolitis, Necrotizing,D020388: Muscular Dystrophy, Duchenne,D020516: Brachial Plexus Neuropathies,D045169: Severe Acute Respiratory Syndrome,D051436: Renal Insufficiency, Chronic,D054058: Acute Coronary Syndrome,D054198: Precursor Cell Lymphoblastic Leukemia-Lymphoma,D058186: Acute Kidney Injury,D065626: Non-alcoholic Fatty Liver Disease	PDE1A	-0.325429038933457
Q14432	NA	NA	NA	NA	PENTOXIFYLLINE	3',5'-cyclic phosphodiesterase inhibitor	INHIBITOR	1984	CHEMBL2363066	105761	Q14432	cGMP-inhibited 3',5'-cyclic phosphodiesterase A	Homo sapiens	D000071074: Neonatal Sepsis,D000740: Anemia,D001528: Behcet Syndrome,D001656: Biliary Atresia,D001714: Bipolar Disorder,D001927: Brain Diseases,D001943: Breast Neoplasms,D002289: Carcinoma, Non-Small-Cell Lung,D002318: Cardiovascular Diseases,D003327: Coronary Disease,D003424: Crohn Disease,D003865: Depressive Disorder, Major,D003928: Diabetic Nephropathies,D004374: Ductus Arteriosus, Patent,D004715: Endometriosis,D005234: Fatty Liver,D005355: Fibrosis,D005921: Glomerulonephritis,D006258: Head and Neck Neoplasms,D006519: Hepatitis, Alcoholic,D007246: Infertility,D007896: Leishmaniasis,D008103: Liver Cirrhosis,D008105: Liver Cirrhosis, Biliary,D009369: Neoplasms,D009404: Nephrotic Syndrome,D010020: Osteonecrosis,D010195: Pancreatitis,D012559: Schizophrenia,D014947: Wounds and Injuries,D015658: HIV Infections,D016543: Central Nervous System Neoplasms,D016773: Leishmaniasis, Cutaneous,D016778: Malaria, Falciparum,D017093: Liver Failure,D017565: Sarcoidosis, Pulmonary,D020065: Hepatopulmonary Syndrome,D020345: Enterocolitis, Necrotizing,D020388: Muscular Dystrophy, Duchenne,D020516: Brachial Plexus Neuropathies,D045169: Severe Acute Respiratory Syndrome,D051436: Renal Insufficiency, Chronic,D054058: Acute Coronary Syndrome,D054198: Precursor Cell Lymphoblastic Leukemia-Lymphoma,D058186: Acute Kidney Injury,D065626: Non-alcoholic Fatty Liver Disease	PDE3A	-0.325429038933457
Q12879	NA	NA	NA	NA	FELBAMATE	Glutamate [NMDA] receptor antagonist	ANTAGONIST	1993	CHEMBL2094124	104706	Q12879	Glutamate receptor ionotropic, NMDA 2A	Homo sapiens	D001714: Bipolar Disorder,D004827: Epilepsy	GRIN2A	-0.302935048115728
P18545	NA	NA	NA	NA	PENTOXIFYLLINE	3',5'-cyclic phosphodiesterase inhibitor	INHIBITOR	1984	CHEMBL2363066	105761	P18545	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma	Homo sapiens	D000071074: Neonatal Sepsis,D000740: Anemia,D001528: Behcet Syndrome,D001656: Biliary Atresia,D001714: Bipolar Disorder,D001927: Brain Diseases,D001943: Breast Neoplasms,D002289: Carcinoma, Non-Small-Cell Lung,D002318: Cardiovascular Diseases,D003327: Coronary Disease,D003424: Crohn Disease,D003865: Depressive Disorder, Major,D003928: Diabetic Nephropathies,D004374: Ductus Arteriosus, Patent,D004715: Endometriosis,D005234: Fatty Liver,D005355: Fibrosis,D005921: Glomerulonephritis,D006258: Head and Neck Neoplasms,D006519: Hepatitis, Alcoholic,D007246: Infertility,D007896: Leishmaniasis,D008103: Liver Cirrhosis,D008105: Liver Cirrhosis, Biliary,D009369: Neoplasms,D009404: Nephrotic Syndrome,D010020: Osteonecrosis,D010195: Pancreatitis,D012559: Schizophrenia,D014947: Wounds and Injuries,D015658: HIV Infections,D016543: Central Nervous System Neoplasms,D016773: Leishmaniasis, Cutaneous,D016778: Malaria, Falciparum,D017093: Liver Failure,D017565: Sarcoidosis, Pulmonary,D020065: Hepatopulmonary Syndrome,D020345: Enterocolitis, Necrotizing,D020388: Muscular Dystrophy, Duchenne,D020516: Brachial Plexus Neuropathies,D045169: Severe Acute Respiratory Syndrome,D051436: Renal Insufficiency, Chronic,D054058: Acute Coronary Syndrome,D054198: Precursor Cell Lymphoblastic Leukemia-Lymphoma,D058186: Acute Kidney Injury,D065626: Non-alcoholic Fatty Liver Disease	PDE6G	-0.325429038933457
O15399	NA	NA	NA	NA	FELBAMATE	Glutamate [NMDA] receptor antagonist	ANTAGONIST	1993	CHEMBL2094124	104706	O15399	Glutamate receptor ionotropic, NMDA 2D	Homo sapiens	D001714: Bipolar Disorder,D004827: Epilepsy	GRIN2D	-0.302935048115728
